Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,Year,Track,Session,LapTimeSeconds
RUS,Mercedes,26.0,0 days 00:01:19.006000,MEDIUM,2.0,1,True,2024,Monaco,R,79.006
RUS,Mercedes,27.0,0 days 00:01:18.927000,MEDIUM,2.0,1,True,2024,Monaco,R,78.927
RUS,Mercedes,28.0,0 days 00:01:18.679000,MEDIUM,2.0,1,True,2024,Monaco,R,78.679
RUS,Mercedes,29.0,0 days 00:01:18.624000,MEDIUM,2.0,1,True,2024,Monaco,R,78.624
RUS,Mercedes,30.0,0 days 00:01:18.811000,MEDIUM,2.0,1,True,2024,Monaco,R,78.811
RUS,Mercedes,31.0,0 days 00:01:19.101000,MEDIUM,2.0,1,True,2024,Monaco,R,79.101
RUS,Mercedes,32.0,0 days 00:01:19.122000,MEDIUM,2.0,1,True,2024,Monaco,R,79.122
RUS,Mercedes,33.0,0 days 00:01:18.910000,MEDIUM,2.0,1,True,2024,Monaco,R,78.91
RUS,Mercedes,34.0,0 days 00:01:19.379000,MEDIUM,2.0,1,True,2024,Monaco,R,79.379
RUS,Mercedes,35.0,0 days 00:01:20.448000,MEDIUM,2.0,1,True,2024,Monaco,R,80.448
RUS,Mercedes,36.0,0 days 00:01:19.728000,MEDIUM,2.0,1,True,2024,Monaco,R,79.728
RUS,Mercedes,37.0,0 days 00:01:18.757000,MEDIUM,2.0,1,True,2024,Monaco,R,78.757
RUS,Mercedes,38.0,0 days 00:01:18.446000,MEDIUM,2.0,1,True,2024,Monaco,R,78.446
RUS,Mercedes,39.0,0 days 00:01:18.450000,MEDIUM,2.0,1,True,2024,Monaco,R,78.45
RUS,Mercedes,40.0,0 days 00:01:18.139000,MEDIUM,2.0,1,True,2024,Monaco,R,78.139
RUS,Mercedes,41.0,0 days 00:01:18.308000,MEDIUM,2.0,1,True,2024,Monaco,R,78.308
RUS,Mercedes,42.0,0 days 00:01:18.204000,MEDIUM,2.0,1,True,2024,Monaco,R,78.204
RUS,Mercedes,43.0,0 days 00:01:18.684000,MEDIUM,2.0,1,True,2024,Monaco,R,78.684
RUS,Mercedes,44.0,0 days 00:01:18.177000,MEDIUM,2.0,1,True,2024,Monaco,R,78.177
RUS,Mercedes,45.0,0 days 00:01:18.449000,MEDIUM,2.0,1,True,2024,Monaco,R,78.449
RUS,Mercedes,46.0,0 days 00:01:18.387000,MEDIUM,2.0,1,True,2024,Monaco,R,78.387
RUS,Mercedes,47.0,0 days 00:01:18.314000,MEDIUM,2.0,1,True,2024,Monaco,R,78.314
RUS,Mercedes,48.0,0 days 00:01:18.702000,MEDIUM,2.0,1,True,2024,Monaco,R,78.702
RUS,Mercedes,49.0,0 days 00:01:18.985000,MEDIUM,2.0,1,True,2024,Monaco,R,78.985
RUS,Mercedes,50.0,0 days 00:01:18.447000,MEDIUM,2.0,1,True,2024,Monaco,R,78.447
RUS,Mercedes,51.0,0 days 00:01:18.049000,MEDIUM,2.0,1,True,2024,Monaco,R,78.049
RUS,Mercedes,52.0,0 days 00:01:18.602000,MEDIUM,2.0,12,True,2024,Monaco,R,78.602
RUS,Mercedes,53.0,0 days 00:01:20.891000,MEDIUM,2.0,21,True,2024,Monaco,R,80.891
RUS,Mercedes,54.0,0 days 00:01:18.201000,MEDIUM,2.0,1,True,2024,Monaco,R,78.201
RUS,Mercedes,55.0,0 days 00:01:17.305000,MEDIUM,2.0,1,True,2024,Monaco,R,77.305
RUS,Mercedes,56.0,0 days 00:01:17.071000,MEDIUM,2.0,1,True,2024,Monaco,R,77.071
RUS,Mercedes,57.0,0 days 00:01:16.910000,MEDIUM,2.0,1,True,2024,Monaco,R,76.91
RUS,Mercedes,58.0,0 days 00:01:17.142000,MEDIUM,2.0,1,True,2024,Monaco,R,77.142
RUS,Mercedes,59.0,0 days 00:01:16.842000,MEDIUM,2.0,1,True,2024,Monaco,R,76.842
RUS,Mercedes,60.0,0 days 00:01:16.604000,MEDIUM,2.0,1,True,2024,Monaco,R,76.604
RUS,Mercedes,61.0,0 days 00:01:16.697000,MEDIUM,2.0,1,True,2024,Monaco,R,76.697
RUS,Mercedes,62.0,0 days 00:01:16.787000,MEDIUM,2.0,1,True,2024,Monaco,R,76.787
RUS,Mercedes,63.0,0 days 00:01:16.581000,MEDIUM,2.0,1,True,2024,Monaco,R,76.581
RUS,Mercedes,64.0,0 days 00:01:16.133000,MEDIUM,2.0,1,True,2024,Monaco,R,76.133
RUS,Mercedes,65.0,0 days 00:01:15.651000,MEDIUM,2.0,1,True,2024,Monaco,R,75.651
RUS,Mercedes,66.0,0 days 00:01:15.848000,MEDIUM,2.0,1,True,2024,Monaco,R,75.848
RUS,Mercedes,67.0,0 days 00:01:16.157000,MEDIUM,2.0,1,True,2024,Monaco,R,76.157
RUS,Mercedes,68.0,0 days 00:01:15.931000,MEDIUM,2.0,1,True,2024,Monaco,R,75.931
RUS,Mercedes,69.0,0 days 00:01:15.869000,MEDIUM,2.0,1,True,2024,Monaco,R,75.869
RUS,Mercedes,70.0,0 days 00:01:15.251000,MEDIUM,2.0,1,True,2024,Monaco,R,75.251
RUS,Mercedes,71.0,0 days 00:01:15.827000,MEDIUM,2.0,1,True,2024,Monaco,R,75.827
RUS,Mercedes,72.0,0 days 00:01:15.839000,MEDIUM,2.0,1,True,2024,Monaco,R,75.839
RUS,Mercedes,73.0,0 days 00:01:15.228000,MEDIUM,2.0,1,True,2024,Monaco,R,75.228
RUS,Mercedes,74.0,0 days 00:01:15.376000,MEDIUM,2.0,1,True,2024,Monaco,R,75.376
RUS,Mercedes,75.0,0 days 00:01:15.525000,MEDIUM,2.0,1,True,2024,Monaco,R,75.525
RUS,Mercedes,76.0,0 days 00:01:15.753000,MEDIUM,2.0,1,True,2024,Monaco,R,75.753
RUS,Mercedes,77.0,0 days 00:01:15.532000,MEDIUM,2.0,1,True,2024,Monaco,R,75.532
RUS,Mercedes,78.0,0 days 00:01:16.303000,MEDIUM,2.0,1,True,2024,Monaco,R,76.303
VER,Red Bull Racing,3.0,0 days 00:01:25.744000,MEDIUM,2.0,1,True,2024,Monaco,R,85.744
VER,Red Bull Racing,4.0,0 days 00:01:23.275000,MEDIUM,2.0,1,True,2024,Monaco,R,83.275
VER,Red Bull Racing,5.0,0 days 00:01:23.400000,MEDIUM,2.0,1,True,2024,Monaco,R,83.4
VER,Red Bull Racing,6.0,0 days 00:01:23.787000,MEDIUM,2.0,1,True,2024,Monaco,R,83.787
VER,Red Bull Racing,7.0,0 days 00:01:21.283000,MEDIUM,2.0,1,True,2024,Monaco,R,81.283
VER,Red Bull Racing,8.0,0 days 00:01:21.657000,MEDIUM,2.0,1,True,2024,Monaco,R,81.657
VER,Red Bull Racing,9.0,0 days 00:01:21.740000,MEDIUM,2.0,1,True,2024,Monaco,R,81.74
VER,Red Bull Racing,10.0,0 days 00:01:21.244000,MEDIUM,2.0,1,True,2024,Monaco,R,81.244
VER,Red Bull Racing,11.0,0 days 00:01:21.492000,MEDIUM,2.0,1,True,2024,Monaco,R,81.492
VER,Red Bull Racing,12.0,0 days 00:01:20.659000,MEDIUM,2.0,1,True,2024,Monaco,R,80.659
VER,Red Bull Racing,13.0,0 days 00:01:19.904000,MEDIUM,2.0,1,True,2024,Monaco,R,79.904
VER,Red Bull Racing,14.0,0 days 00:01:19.723000,MEDIUM,2.0,1,True,2024,Monaco,R,79.723
VER,Red Bull Racing,15.0,0 days 00:01:20.370000,MEDIUM,2.0,1,True,2024,Monaco,R,80.37
VER,Red Bull Racing,16.0,0 days 00:01:20.287000,MEDIUM,2.0,1,True,2024,Monaco,R,80.287
VER,Red Bull Racing,17.0,0 days 00:01:19.898000,MEDIUM,2.0,1,True,2024,Monaco,R,79.898
VER,Red Bull Racing,18.0,0 days 00:01:19.580000,MEDIUM,2.0,1,True,2024,Monaco,R,79.58
VER,Red Bull Racing,19.0,0 days 00:01:20.171000,MEDIUM,2.0,1,True,2024,Monaco,R,80.171
VER,Red Bull Racing,20.0,0 days 00:01:19.886000,MEDIUM,2.0,1,True,2024,Monaco,R,79.886
VER,Red Bull Racing,21.0,0 days 00:01:20.255000,MEDIUM,2.0,1,True,2024,Monaco,R,80.255
VER,Red Bull Racing,22.0,0 days 00:01:19.813000,MEDIUM,2.0,1,True,2024,Monaco,R,79.813
VER,Red Bull Racing,23.0,0 days 00:01:18.979000,MEDIUM,2.0,1,True,2024,Monaco,R,78.979
VER,Red Bull Racing,24.0,0 days 00:01:19.364000,MEDIUM,2.0,1,True,2024,Monaco,R,79.364
VER,Red Bull Racing,25.0,0 days 00:01:19.380000,MEDIUM,2.0,1,True,2024,Monaco,R,79.38
VER,Red Bull Racing,26.0,0 days 00:01:18.818000,MEDIUM,2.0,1,True,2024,Monaco,R,78.818
VER,Red Bull Racing,27.0,0 days 00:01:18.797000,MEDIUM,2.0,1,True,2024,Monaco,R,78.797
VER,Red Bull Racing,28.0,0 days 00:01:18.682000,MEDIUM,2.0,1,True,2024,Monaco,R,78.682
VER,Red Bull Racing,29.0,0 days 00:01:18.795000,MEDIUM,2.0,1,True,2024,Monaco,R,78.795
VER,Red Bull Racing,30.0,0 days 00:01:18.574000,MEDIUM,2.0,1,True,2024,Monaco,R,78.574
VER,Red Bull Racing,31.0,0 days 00:01:18.564000,MEDIUM,2.0,1,True,2024,Monaco,R,78.564
VER,Red Bull Racing,32.0,0 days 00:01:18.983000,MEDIUM,2.0,1,True,2024,Monaco,R,78.983
VER,Red Bull Racing,33.0,0 days 00:01:19.005000,MEDIUM,2.0,1,True,2024,Monaco,R,79.005
VER,Red Bull Racing,34.0,0 days 00:01:19.594000,MEDIUM,2.0,1,True,2024,Monaco,R,79.594
VER,Red Bull Racing,35.0,0 days 00:01:20.207000,MEDIUM,2.0,1,True,2024,Monaco,R,80.207
VER,Red Bull Racing,36.0,0 days 00:01:19.634000,MEDIUM,2.0,1,True,2024,Monaco,R,79.634
VER,Red Bull Racing,37.0,0 days 00:01:19.429000,MEDIUM,2.0,1,True,2024,Monaco,R,79.429
VER,Red Bull Racing,38.0,0 days 00:01:18.844000,MEDIUM,2.0,1,True,2024,Monaco,R,78.844
VER,Red Bull Racing,39.0,0 days 00:01:18.326000,MEDIUM,2.0,1,True,2024,Monaco,R,78.326
VER,Red Bull Racing,40.0,0 days 00:01:18.409000,MEDIUM,2.0,1,True,2024,Monaco,R,78.409
VER,Red Bull Racing,41.0,0 days 00:01:18.083000,MEDIUM,2.0,1,True,2024,Monaco,R,78.083
VER,Red Bull Racing,42.0,0 days 00:01:18.074000,MEDIUM,2.0,1,True,2024,Monaco,R,78.074
VER,Red Bull Racing,43.0,0 days 00:01:18.358000,MEDIUM,2.0,1,True,2024,Monaco,R,78.358
VER,Red Bull Racing,44.0,0 days 00:01:18.405000,MEDIUM,2.0,1,True,2024,Monaco,R,78.405
VER,Red Bull Racing,45.0,0 days 00:01:18.313000,MEDIUM,2.0,1,True,2024,Monaco,R,78.313
VER,Red Bull Racing,46.0,0 days 00:01:18.203000,MEDIUM,2.0,1,True,2024,Monaco,R,78.203
VER,Red Bull Racing,47.0,0 days 00:01:18.537000,MEDIUM,2.0,1,True,2024,Monaco,R,78.537
VER,Red Bull Racing,48.0,0 days 00:01:18.337000,MEDIUM,2.0,1,True,2024,Monaco,R,78.337
VER,Red Bull Racing,49.0,0 days 00:01:18.477000,MEDIUM,2.0,1,True,2024,Monaco,R,78.477
VER,Red Bull Racing,50.0,0 days 00:01:18.880000,MEDIUM,2.0,1,True,2024,Monaco,R,78.88
VER,Red Bull Racing,51.0,0 days 00:01:18.142000,MEDIUM,2.0,1,True,2024,Monaco,R,78.142
VER,Red Bull Racing,54.0,0 days 00:01:15.815000,HARD,3.0,1,True,2024,Monaco,R,75.815
VER,Red Bull Racing,55.0,0 days 00:01:15.398000,HARD,3.0,1,True,2024,Monaco,R,75.398
VER,Red Bull Racing,56.0,0 days 00:01:15.466000,HARD,3.0,1,True,2024,Monaco,R,75.466
VER,Red Bull Racing,57.0,0 days 00:01:16.181000,HARD,3.0,1,True,2024,Monaco,R,76.181
VER,Red Bull Racing,58.0,0 days 00:01:14.569000,HARD,3.0,1,True,2024,Monaco,R,74.569
VER,Red Bull Racing,59.0,0 days 00:01:14.748000,HARD,3.0,1,True,2024,Monaco,R,74.748
VER,Red Bull Racing,60.0,0 days 00:01:15.238000,HARD,3.0,1,True,2024,Monaco,R,75.238
VER,Red Bull Racing,61.0,0 days 00:01:15.121000,HARD,3.0,1,True,2024,Monaco,R,75.121
VER,Red Bull Racing,62.0,0 days 00:01:16.561000,HARD,3.0,1,True,2024,Monaco,R,76.561
VER,Red Bull Racing,63.0,0 days 00:01:16.547000,HARD,3.0,1,True,2024,Monaco,R,76.547
VER,Red Bull Racing,64.0,0 days 00:01:16.619000,HARD,3.0,1,True,2024,Monaco,R,76.619
VER,Red Bull Racing,65.0,0 days 00:01:15.468000,HARD,3.0,1,True,2024,Monaco,R,75.468
VER,Red Bull Racing,66.0,0 days 00:01:16.121000,HARD,3.0,1,True,2024,Monaco,R,76.121
VER,Red Bull Racing,67.0,0 days 00:01:16.276000,HARD,3.0,1,True,2024,Monaco,R,76.276
VER,Red Bull Racing,68.0,0 days 00:01:15.954000,HARD,3.0,1,True,2024,Monaco,R,75.954
VER,Red Bull Racing,69.0,0 days 00:01:15.463000,HARD,3.0,1,True,2024,Monaco,R,75.463
VER,Red Bull Racing,70.0,0 days 00:01:15.449000,HARD,3.0,1,True,2024,Monaco,R,75.449
VER,Red Bull Racing,71.0,0 days 00:01:15.659000,HARD,3.0,1,True,2024,Monaco,R,75.659
VER,Red Bull Racing,72.0,0 days 00:01:15.733000,HARD,3.0,1,True,2024,Monaco,R,75.733
VER,Red Bull Racing,73.0,0 days 00:01:15.436000,HARD,3.0,1,True,2024,Monaco,R,75.436
VER,Red Bull Racing,74.0,0 days 00:01:15.380000,HARD,3.0,1,True,2024,Monaco,R,75.38
VER,Red Bull Racing,75.0,0 days 00:01:15.396000,HARD,3.0,1,True,2024,Monaco,R,75.396
VER,Red Bull Racing,76.0,0 days 00:01:15.641000,HARD,3.0,1,True,2024,Monaco,R,75.641
VER,Red Bull Racing,77.0,0 days 00:01:15.543000,HARD,3.0,1,True,2024,Monaco,R,75.543
VER,Red Bull Racing,78.0,0 days 00:01:16.248000,HARD,3.0,1,True,2024,Monaco,R,76.248
HAM,Mercedes,3.0,0 days 00:01:27.058000,MEDIUM,2.0,1,True,2024,Monaco,R,87.058
HAM,Mercedes,4.0,0 days 00:01:23.376000,MEDIUM,2.0,1,True,2024,Monaco,R,83.376
HAM,Mercedes,5.0,0 days 00:01:23.640000,MEDIUM,2.0,1,True,2024,Monaco,R,83.64
HAM,Mercedes,6.0,0 days 00:01:23.369000,MEDIUM,2.0,1,True,2024,Monaco,R,83.369
HAM,Mercedes,7.0,0 days 00:01:21.463000,MEDIUM,2.0,1,True,2024,Monaco,R,81.463
HAM,Mercedes,8.0,0 days 00:01:21.612000,MEDIUM,2.0,1,True,2024,Monaco,R,81.612
HAM,Mercedes,9.0,0 days 00:01:21.851000,MEDIUM,2.0,1,True,2024,Monaco,R,81.851
HAM,Mercedes,10.0,0 days 00:01:21.437000,MEDIUM,2.0,1,True,2024,Monaco,R,81.437
HAM,Mercedes,11.0,0 days 00:01:21.325000,MEDIUM,2.0,1,True,2024,Monaco,R,81.325
HAM,Mercedes,12.0,0 days 00:01:21.164000,MEDIUM,2.0,1,True,2024,Monaco,R,81.164
HAM,Mercedes,13.0,0 days 00:01:20.171000,MEDIUM,2.0,1,True,2024,Monaco,R,80.171
HAM,Mercedes,14.0,0 days 00:01:20.126000,MEDIUM,2.0,1,True,2024,Monaco,R,80.126
HAM,Mercedes,15.0,0 days 00:01:19.971000,MEDIUM,2.0,1,True,2024,Monaco,R,79.971
HAM,Mercedes,16.0,0 days 00:01:20.384000,MEDIUM,2.0,1,True,2024,Monaco,R,80.384
HAM,Mercedes,17.0,0 days 00:01:19.738000,MEDIUM,2.0,1,True,2024,Monaco,R,79.738
HAM,Mercedes,18.0,0 days 00:01:20.037000,MEDIUM,2.0,1,True,2024,Monaco,R,80.037
HAM,Mercedes,19.0,0 days 00:01:19.874000,MEDIUM,2.0,1,True,2024,Monaco,R,79.874
HAM,Mercedes,20.0,0 days 00:01:20.504000,MEDIUM,2.0,1,True,2024,Monaco,R,80.504
HAM,Mercedes,21.0,0 days 00:01:19.760000,MEDIUM,2.0,1,True,2024,Monaco,R,79.76
HAM,Mercedes,22.0,0 days 00:01:20.590000,MEDIUM,2.0,1,True,2024,Monaco,R,80.59
HAM,Mercedes,23.0,0 days 00:01:19.089000,MEDIUM,2.0,1,True,2024,Monaco,R,79.089
HAM,Mercedes,24.0,0 days 00:01:18.785000,MEDIUM,2.0,1,True,2024,Monaco,R,78.785
HAM,Mercedes,25.0,0 days 00:01:19.342000,MEDIUM,2.0,1,True,2024,Monaco,R,79.342
HAM,Mercedes,26.0,0 days 00:01:19.862000,MEDIUM,2.0,1,True,2024,Monaco,R,79.862
HAM,Mercedes,27.0,0 days 00:01:18.549000,MEDIUM,2.0,1,True,2024,Monaco,R,78.549
HAM,Mercedes,28.0,0 days 00:01:18.587000,MEDIUM,2.0,1,True,2024,Monaco,R,78.587
HAM,Mercedes,29.0,0 days 00:01:18.940000,MEDIUM,2.0,1,True,2024,Monaco,R,78.94
HAM,Mercedes,30.0,0 days 00:01:18.371000,MEDIUM,2.0,1,True,2024,Monaco,R,78.371
HAM,Mercedes,31.0,0 days 00:01:18.471000,MEDIUM,2.0,1,True,2024,Monaco,R,78.471
HAM,Mercedes,32.0,0 days 00:01:18.618000,MEDIUM,2.0,1,True,2024,Monaco,R,78.618
HAM,Mercedes,33.0,0 days 00:01:18.746000,MEDIUM,2.0,1,True,2024,Monaco,R,78.746
HAM,Mercedes,34.0,0 days 00:01:18.860000,MEDIUM,2.0,1,True,2024,Monaco,R,78.86
HAM,Mercedes,35.0,0 days 00:01:19.518000,MEDIUM,2.0,1,True,2024,Monaco,R,79.518
HAM,Mercedes,36.0,0 days 00:01:20.648000,MEDIUM,2.0,1,True,2024,Monaco,R,80.648
HAM,Mercedes,37.0,0 days 00:01:18.605000,MEDIUM,2.0,1,True,2024,Monaco,R,78.605
HAM,Mercedes,38.0,0 days 00:01:20.514000,MEDIUM,2.0,1,True,2024,Monaco,R,80.514
HAM,Mercedes,39.0,0 days 00:01:18.943000,MEDIUM,2.0,1,True,2024,Monaco,R,78.943
HAM,Mercedes,40.0,0 days 00:01:18.673000,MEDIUM,2.0,1,True,2024,Monaco,R,78.673
HAM,Mercedes,41.0,0 days 00:01:18.946000,MEDIUM,2.0,1,True,2024,Monaco,R,78.946
HAM,Mercedes,42.0,0 days 00:01:17.542000,MEDIUM,2.0,1,True,2024,Monaco,R,77.542
HAM,Mercedes,43.0,0 days 00:01:17.867000,MEDIUM,2.0,1,True,2024,Monaco,R,77.867
HAM,Mercedes,44.0,0 days 00:01:18.225000,MEDIUM,2.0,1,True,2024,Monaco,R,78.225
HAM,Mercedes,45.0,0 days 00:01:18.156000,MEDIUM,2.0,1,True,2024,Monaco,R,78.156
HAM,Mercedes,46.0,0 days 00:01:18.104000,MEDIUM,2.0,1,True,2024,Monaco,R,78.104
HAM,Mercedes,47.0,0 days 00:01:18.331000,MEDIUM,2.0,1,True,2024,Monaco,R,78.331
HAM,Mercedes,48.0,0 days 00:01:17.831000,MEDIUM,2.0,1,True,2024,Monaco,R,77.831
HAM,Mercedes,49.0,0 days 00:01:17.398000,MEDIUM,2.0,1,True,2024,Monaco,R,77.398
HAM,Mercedes,50.0,0 days 00:01:18.461000,MEDIUM,2.0,1,True,2024,Monaco,R,78.461
HAM,Mercedes,53.0,0 days 00:01:16.458000,HARD,3.0,1,True,2024,Monaco,R,76.458
HAM,Mercedes,54.0,0 days 00:01:16.388000,HARD,3.0,1,True,2024,Monaco,R,76.388
HAM,Mercedes,55.0,0 days 00:01:16.492000,HARD,3.0,1,True,2024,Monaco,R,76.492
HAM,Mercedes,56.0,0 days 00:01:14.423000,HARD,3.0,1,True,2024,Monaco,R,74.423
HAM,Mercedes,57.0,0 days 00:01:17.857000,HARD,3.0,1,True,2024,Monaco,R,77.857
HAM,Mercedes,58.0,0 days 00:01:16.855000,HARD,3.0,1,True,2024,Monaco,R,76.855
HAM,Mercedes,59.0,0 days 00:01:14.204000,HARD,3.0,1,True,2024,Monaco,R,74.204
HAM,Mercedes,60.0,0 days 00:01:15.848000,HARD,3.0,1,True,2024,Monaco,R,75.848
HAM,Mercedes,61.0,0 days 00:01:15.274000,HARD,3.0,1,True,2024,Monaco,R,75.274
HAM,Mercedes,62.0,0 days 00:01:15.414000,HARD,3.0,1,True,2024,Monaco,R,75.414
HAM,Mercedes,63.0,0 days 00:01:14.165000,HARD,3.0,1,True,2024,Monaco,R,74.165
HAM,Mercedes,64.0,0 days 00:01:16.164000,HARD,3.0,1,True,2024,Monaco,R,76.164
HAM,Mercedes,65.0,0 days 00:01:15.190000,HARD,3.0,1,True,2024,Monaco,R,75.19
HAM,Mercedes,66.0,0 days 00:01:15.342000,HARD,3.0,1,True,2024,Monaco,R,75.342
HAM,Mercedes,67.0,0 days 00:01:16.117000,HARD,3.0,1,True,2024,Monaco,R,76.117
HAM,Mercedes,68.0,0 days 00:01:15.836000,HARD,3.0,1,True,2024,Monaco,R,75.836
HAM,Mercedes,69.0,0 days 00:01:15.648000,HARD,3.0,1,True,2024,Monaco,R,75.648
HAM,Mercedes,70.0,0 days 00:01:15.638000,HARD,3.0,1,True,2024,Monaco,R,75.638
HAM,Mercedes,71.0,0 days 00:01:15.643000,HARD,3.0,1,True,2024,Monaco,R,75.643
HAM,Mercedes,72.0,0 days 00:01:15.468000,HARD,3.0,1,True,2024,Monaco,R,75.468
HAM,Mercedes,73.0,0 days 00:01:15.134000,HARD,3.0,1,True,2024,Monaco,R,75.134
HAM,Mercedes,74.0,0 days 00:01:15.324000,HARD,3.0,1,True,2024,Monaco,R,75.324
HAM,Mercedes,75.0,0 days 00:01:15.324000,HARD,3.0,1,True,2024,Monaco,R,75.324
HAM,Mercedes,76.0,0 days 00:01:15.245000,HARD,3.0,1,True,2024,Monaco,R,75.245
HAM,Mercedes,77.0,0 days 00:01:15.697000,HARD,3.0,1,True,2024,Monaco,R,75.697
HAM,Mercedes,78.0,0 days 00:01:16.355000,HARD,3.0,1,True,2024,Monaco,R,76.355
TSU,RB,3.0,0 days 00:01:27.563000,HARD,2.0,1,True,2024,Monaco,R,87.563
TSU,RB,4.0,0 days 00:01:23.327000,HARD,2.0,1,True,2024,Monaco,R,83.327
TSU,RB,5.0,0 days 00:01:23.493000,HARD,2.0,1,True,2024,Monaco,R,83.493
TSU,RB,6.0,0 days 00:01:23.224000,HARD,2.0,1,True,2024,Monaco,R,83.224
TSU,RB,7.0,0 days 00:01:21.826000,HARD,2.0,1,True,2024,Monaco,R,81.826
TSU,RB,8.0,0 days 00:01:21.651000,HARD,2.0,1,True,2024,Monaco,R,81.651
TSU,RB,9.0,0 days 00:01:21.896000,HARD,2.0,1,True,2024,Monaco,R,81.896
TSU,RB,10.0,0 days 00:01:21.591000,HARD,2.0,1,True,2024,Monaco,R,81.591
TSU,RB,11.0,0 days 00:01:21.289000,HARD,2.0,1,True,2024,Monaco,R,81.289
TSU,RB,12.0,0 days 00:01:21.089000,HARD,2.0,1,True,2024,Monaco,R,81.089
TSU,RB,13.0,0 days 00:01:20.682000,HARD,2.0,1,True,2024,Monaco,R,80.682
TSU,RB,14.0,0 days 00:01:21.249000,HARD,2.0,1,True,2024,Monaco,R,81.249
TSU,RB,15.0,0 days 00:01:20.099000,HARD,2.0,1,True,2024,Monaco,R,80.099
TSU,RB,16.0,0 days 00:01:20.847000,HARD,2.0,1,True,2024,Monaco,R,80.847
TSU,RB,17.0,0 days 00:01:20.335000,HARD,2.0,1,True,2024,Monaco,R,80.335
TSU,RB,18.0,0 days 00:01:20.612000,HARD,2.0,1,True,2024,Monaco,R,80.612
TSU,RB,19.0,0 days 00:01:20.770000,HARD,2.0,1,True,2024,Monaco,R,80.77
TSU,RB,20.0,0 days 00:01:19.991000,HARD,2.0,1,True,2024,Monaco,R,79.991
TSU,RB,21.0,0 days 00:01:20.557000,HARD,2.0,1,True,2024,Monaco,R,80.557
TSU,RB,22.0,0 days 00:01:20.875000,HARD,2.0,1,True,2024,Monaco,R,80.875
TSU,RB,23.0,0 days 00:01:20.450000,HARD,2.0,1,True,2024,Monaco,R,80.45
TSU,RB,24.0,0 days 00:01:20.386000,HARD,2.0,1,True,2024,Monaco,R,80.386
TSU,RB,25.0,0 days 00:01:20.329000,HARD,2.0,1,True,2024,Monaco,R,80.329
TSU,RB,26.0,0 days 00:01:20.448000,HARD,2.0,1,True,2024,Monaco,R,80.448
TSU,RB,27.0,0 days 00:01:20.286000,HARD,2.0,1,True,2024,Monaco,R,80.286
TSU,RB,28.0,0 days 00:01:20.184000,HARD,2.0,1,True,2024,Monaco,R,80.184
TSU,RB,29.0,0 days 00:01:19.837000,HARD,2.0,1,True,2024,Monaco,R,79.837
TSU,RB,30.0,0 days 00:01:20.495000,HARD,2.0,1,True,2024,Monaco,R,80.495
TSU,RB,31.0,0 days 00:01:20.190000,HARD,2.0,1,True,2024,Monaco,R,80.19
TSU,RB,32.0,0 days 00:01:21.023000,HARD,2.0,1,True,2024,Monaco,R,81.023
TSU,RB,33.0,0 days 00:01:20.749000,HARD,2.0,1,True,2024,Monaco,R,80.749
TSU,RB,34.0,0 days 00:01:19.153000,HARD,2.0,1,True,2024,Monaco,R,79.153
TSU,RB,35.0,0 days 00:01:18.973000,HARD,2.0,1,True,2024,Monaco,R,78.973
TSU,RB,36.0,0 days 00:01:19.472000,HARD,2.0,1,True,2024,Monaco,R,79.472
TSU,RB,37.0,0 days 00:01:20.071000,HARD,2.0,1,True,2024,Monaco,R,80.071
TSU,RB,38.0,0 days 00:01:20.117000,HARD,2.0,1,True,2024,Monaco,R,80.117
TSU,RB,39.0,0 days 00:01:19.855000,HARD,2.0,1,True,2024,Monaco,R,79.855
TSU,RB,40.0,0 days 00:01:19.745000,HARD,2.0,1,True,2024,Monaco,R,79.745
TSU,RB,41.0,0 days 00:01:20.772000,HARD,2.0,1,True,2024,Monaco,R,80.772
TSU,RB,42.0,0 days 00:01:20.320000,HARD,2.0,1,True,2024,Monaco,R,80.32
TSU,RB,43.0,0 days 00:01:20.135000,HARD,2.0,1,True,2024,Monaco,R,80.135
TSU,RB,44.0,0 days 00:01:20.394000,HARD,2.0,1,True,2024,Monaco,R,80.394
TSU,RB,45.0,0 days 00:01:20.144000,HARD,2.0,1,True,2024,Monaco,R,80.144
TSU,RB,46.0,0 days 00:01:20.294000,HARD,2.0,1,True,2024,Monaco,R,80.294
TSU,RB,47.0,0 days 00:01:20.426000,HARD,2.0,1,True,2024,Monaco,R,80.426
TSU,RB,48.0,0 days 00:01:20.543000,HARD,2.0,1,True,2024,Monaco,R,80.543
TSU,RB,49.0,0 days 00:01:20.109000,HARD,2.0,1,True,2024,Monaco,R,80.109
TSU,RB,50.0,0 days 00:01:19.553000,HARD,2.0,1,True,2024,Monaco,R,79.553
TSU,RB,51.0,0 days 00:01:18.640000,HARD,2.0,1,True,2024,Monaco,R,78.64
TSU,RB,52.0,0 days 00:01:20.114000,HARD,2.0,12,True,2024,Monaco,R,80.114
TSU,RB,53.0,0 days 00:01:19.854000,HARD,2.0,1,True,2024,Monaco,R,79.854
TSU,RB,54.0,0 days 00:01:25.770000,HARD,2.0,1,True,2024,Monaco,R,85.77
TSU,RB,55.0,0 days 00:01:19.781000,HARD,2.0,1,True,2024,Monaco,R,79.781
