Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,LapTimeSeconds,Year,Track,Session,AirTempC,TrackTempC,Rainfall,TyreAgeLaps,SessionProgress,LapTimeFormatted,FuelKg,EstimatedCarWeightKg,CompoundEffect,Intensity,TyreAgeEffect,EstimatedTyreTempC
ALB,Williams,43.0,0 days 00:01:30.126000,MEDIUM,3.0,1,True,90.126,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Late,1:30.126,21.153846153846146,819.1538461538462,5,0.3476840948343537,1.7999999999999998,33.780662392135376
ALB,Williams,44.0,0 days 00:01:30.740000,MEDIUM,3.0,1,True,90.74,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Late,1:30.740,19.038461538461533,817.0384615384615,5,0.2705605275553473,2.4,33.91792098846134
ALB,Williams,45.0,0 days 00:01:30.406000,MEDIUM,3.0,1,True,90.406,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Late,1:30.406,16.92307692307692,814.9230769230769,5,0.31251373842047386,3.0,34.7696402536521
ALB,Williams,46.0,0 days 00:01:30.234000,MEDIUM,3.0,1,True,90.234,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Late,1:30.234,14.807692307692307,812.8076923076923,5,0.3341183859318585,3.5999999999999996,35.4992681387204
ALB,Williams,47.0,0 days 00:01:30.148000,MEDIUM,3.0,1,True,90.148,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:30.148,12.692307692307693,810.6923076923077,5,0.34492070968754995,4.2,36.164082081254556
ALB,Williams,48.0,0 days 00:01:30.068000,MEDIUM,3.0,1,True,90.068,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:30.068,10.57692307692308,808.5769230769231,5,0.3549693829486582,4.8,36.8243741208212
ALB,Williams,49.0,0 days 00:01:29.960000,MEDIUM,3.0,1,True,89.96,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Late,1:29.960,8.461538461538453,806.4615384615385,5,0.3685350918511552,5.3999999999999995,37.50576837423618
ALB,Williams,50.0,0 days 00:01:29.828000,MEDIUM,3.0,1,True,89.828,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Late,1:29.828,6.34615384615384,804.3461538461538,5,0.385115402731983,6.0,38.205250239521156
ALB,Williams,51.0,0 days 00:01:29.916000,MEDIUM,3.0,1,True,89.916,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Late,1:29.916,4.230769230769226,802.2307692307693,5,0.37406186214476445,6.6,38.738928995997846
ALB,Williams,52.0,0 days 00:01:29.718000,MEDIUM,3.0,1,True,89.718,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Late,1:29.718,2.115384615384613,800.1153846153846,5,0.3989323284660071,7.199999999999999,39.4881517939253
ALO,Aston Martin,2.0,0 days 00:01:33.202000,MEDIUM,1.0,1,True,93.202,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Early,1:33.202,107.88461538461539,905.8846153846154,5,-0.03868739205526676,0.0,29.66243347079765
ALO,Aston Martin,3.0,0 days 00:01:32.951000,MEDIUM,1.0,1,True,92.951,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Early,1:32.951,105.76923076923077,903.7692307692307,5,-0.007159679698538282,0.6,30.45159974493803
ALO,Aston Martin,4.0,0 days 00:01:33.192000,MEDIUM,1.0,1,True,93.192,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Early,1:33.192,103.65384615384616,901.6538461538462,5,-0.03743130789762755,1.2,30.869969975743494
ALO,Aston Martin,5.0,0 days 00:01:32.617000,MEDIUM,1.0,1,True,92.617,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Early,1:32.617,101.53846153846153,899.5384615384615,5,0.03479353116658826,1.7999999999999998,31.903319010128783
ALO,Aston Martin,6.0,0 days 00:01:32.673000,MEDIUM,1.0,1,True,92.673,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Early,1:32.673,99.42307692307692,897.4230769230769,5,0.02775945988381265,2.4,32.46111458243213
ALO,Aston Martin,7.0,0 days 00:01:32.712000,MEDIUM,1.0,1,True,92.712,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Early,1:32.712,97.3076923076923,895.3076923076923,5,0.022860731669022076,3.0,33.03172221314339
ALO,Aston Martin,8.0,0 days 00:01:32.496000,MEDIUM,1.0,1,True,92.496,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Early,1:32.496,95.1923076923077,893.1923076923077,5,0.049992149474016014,3.5999999999999996,33.79451071997335
ALO,Aston Martin,9.0,0 days 00:01:32.579000,MEDIUM,1.0,1,True,92.579,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Early,1:32.579,93.07692307692308,891.0769230769231,5,0.03956665096561616,4.2,34.33195772892295
ALO,Aston Martin,10.0,0 days 00:01:32.741000,MEDIUM,1.0,1,True,92.741,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Early,1:32.741,90.96153846153845,888.9615384615385,5,0.01921808761187071,4.8,34.809866348800476
ALO,Aston Martin,11.0,0 days 00:01:32.548000,MEDIUM,1.0,1,True,92.548,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Early,1:32.548,88.84615384615384,886.8461538461538,5,0.043460511854294656,5.3999999999999995,35.55532089425502
ALO,Aston Martin,12.0,0 days 00:01:32.427000,MEDIUM,1.0,1,True,92.427,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Early,1:32.427,86.73076923076923,884.7307692307693,5,0.05865913016172063,6.0,36.24651260409958
ALO,Aston Martin,13.0,0 days 00:01:32.517000,MEDIUM,1.0,1,True,92.517,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Early,1:32.517,84.61538461538461,882.6153846153846,5,0.04735437274297494,6.6,36.77868405958711
ALO,Aston Martin,14.0,0 days 00:01:32.383000,MEDIUM,1.0,1,True,92.383,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Early,1:32.383,82.5,880.5,5,0.0641859004553317,7.199999999999999,37.47967322586125
ALO,Aston Martin,15.0,0 days 00:01:32.259000,MEDIUM,1.0,1,True,92.259,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,13,Early,1:32.259,80.38461538461539,878.3846153846154,5,0.07976134401004925,7.8,38.17312588718955
ALO,Aston Martin,16.0,0 days 00:01:32.590000,MEDIUM,1.0,1,True,92.59,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,14,Early,1:32.590,78.26923076923077,876.2692307692307,5,0.038184958392212504,8.4,38.52366757348253
ALO,Aston Martin,17.0,0 days 00:01:35.014000,MEDIUM,1.0,1,True,95.014,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,15,Early,1:35.014,76.15384615384616,874.1538461538462,5,-0.2662898414193737,9.0,37.296818774613016
ALO,Aston Martin,18.0,0 days 00:01:35.880000,MEDIUM,1.0,1,True,95.88,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,16,Mid,1:35.880,74.03846153846155,872.0384615384615,5,-0.375066729470873,9.6,37.244157446304015
ALO,Aston Martin,19.0,0 days 00:01:47.270000,MEDIUM,1.0,1,True,107.27,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,17,Mid,1:47.270,71.92307692307692,869.9230769230769,5,-1.0,10.0,33.894557823129254
ALO,Aston Martin,20.0,0 days 00:01:36.480000,MEDIUM,1.0,1,True,96.48,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,18,Mid,1:36.480,69.8076923076923,867.8076923076923,5,-0.4504317789291877,10.0,37.19196714955413
ALO,Aston Martin,21.0,0 days 00:01:32.999000,MEDIUM,1.0,1,True,92.999,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,19,Mid,1:32.999,67.6923076923077,865.6923076923077,5,-0.013188883655203602,10.0,39.81542452119803
ALO,Aston Martin,22.0,0 days 00:01:32.673000,MEDIUM,1.0,1,True,92.673,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,20,Mid,1:32.673,65.57692307692307,863.5769230769231,5,0.02775945988381265,10.0,40.06111458243213
ALO,Aston Martin,23.0,0 days 00:01:32.593000,MEDIUM,1.0,1,True,92.593,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,21,Mid,1:32.593,63.46153846153846,861.4615384615385,5,0.03780813314492092,10.0,40.12140662199878
ALO,Aston Martin,24.0,0 days 00:01:34.088000,MEDIUM,1.0,1,True,94.088,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,22,Mid,1:34.088,61.34615384615385,859.3461538461538,5,-0.1499764484220427,10.0,38.994699132597
ALO,Aston Martin,25.0,0 days 00:01:35.687000,MEDIUM,1.0,1,True,95.687,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,23,Mid,1:35.687,59.230769230769226,857.2307692307693,5,-0.35082430522844904,10.0,37.78961199175856
ALO,Aston Martin,26.0,0 days 00:01:43.618000,MEDIUM,1.0,1,True,103.618,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,24,Mid,1:43.618,57.11538461538461,855.1153846153846,5,-1.0,10.0,33.894557823129254
ALO,Aston Martin,29.0,0 days 00:01:43.072000,INTERMEDIATE,2.0,1,True,103.072,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Mid,1:43.072,50.76923076923077,848.7692307692307,3,-1.0,0.0,21.89455782312925
ALO,Aston Martin,30.0,0 days 00:01:42.577000,INTERMEDIATE,2.0,1,True,102.577,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Mid,1:42.577,48.65384615384615,846.6538461538462,3,-1.0,0.6,22.494557823129252
ALO,Aston Martin,31.0,0 days 00:01:42.796000,INTERMEDIATE,2.0,1,True,102.796,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Mid,1:42.796,46.53846153846154,844.5384615384615,3,-1.0,1.2,23.09455782312925
ALO,Aston Martin,32.0,0 days 00:01:43.690000,INTERMEDIATE,2.0,1,True,103.69,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Mid,1:43.690,44.42307692307692,842.4230769230769,3,-1.0,1.7999999999999998,23.69455782312925
ALO,Aston Martin,33.0,0 days 00:01:44.262000,INTERMEDIATE,2.0,1,True,104.262,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Mid,1:44.262,42.30769230769231,840.3076923076923,3,-1.0,2.4,24.294557823129253
ALO,Aston Martin,34.0,0 days 00:01:44.375000,INTERMEDIATE,2.0,1,True,104.375,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Mid,1:44.375,40.19230769230769,838.1923076923077,3,-1.0,3.0,24.894557823129254
ALO,Aston Martin,35.0,0 days 00:01:44.251000,INTERMEDIATE,2.0,1,True,104.251,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Late,1:44.251,38.07692307692308,836.0769230769231,3,-1.0,3.5999999999999996,25.49455782312925
ALO,Aston Martin,36.0,0 days 00:01:42.513000,INTERMEDIATE,2.0,1,True,102.513,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:42.513,35.96153846153847,833.9615384615385,3,-1.0,4.2,26.09455782312925
ALO,Aston Martin,37.0,0 days 00:01:40.747000,INTERMEDIATE,2.0,1,True,100.747,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:40.747,33.84615384615384,831.8461538461538,3,-0.986402888993561,4.8,26.776140489167886
ALO,Aston Martin,40.0,0 days 00:01:31.146000,MEDIUM,3.0,1,True,91.146,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Late,1:31.146,27.5,825.5,5,0.219563510755221,0.0,31.21193888766058
ALO,Aston Martin,41.0,0 days 00:01:30.594000,MEDIUM,3.0,1,True,90.594,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Late,1:30.594,25.384615384615387,823.3846153846154,5,0.2888993562568704,0.6,32.227953960670476
ALO,Aston Martin,42.0,0 days 00:01:30.167000,MEDIUM,3.0,1,True,90.167,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Late,1:30.167,23.269230769230774,821.2692307692307,5,0.342534149788036,1.2,33.14976272185747
ALO,Aston Martin,43.0,0 days 00:01:30.098000,MEDIUM,3.0,1,True,90.098,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Late,1:30.098,21.153846153846146,819.1538461538462,5,0.35120113047574236,1.7999999999999998,33.801764605983706
ALO,Aston Martin,44.0,0 days 00:01:29.930000,MEDIUM,3.0,1,True,89.93,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Late,1:29.930,19.038461538461533,817.0384615384615,5,0.3723033443240692,2.4,34.52837788907367
ALO,Aston Martin,45.0,0 days 00:01:29.871000,MEDIUM,3.0,1,True,89.871,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Late,1:29.871,16.92307692307692,814.9230769230769,5,0.3797142408541382,3.0,35.172843268254084
ALO,Aston Martin,46.0,0 days 00:01:29.753000,MEDIUM,3.0,1,True,89.753,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Late,1:29.753,14.807692307692307,812.8076923076923,5,0.3945360339142726,3.5999999999999996,35.86177402661489
ALO,Aston Martin,47.0,0 days 00:01:29.710000,MEDIUM,3.0,1,True,89.71,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:29.710,12.692307692307693,810.6923076923077,5,0.3999371957921192,4.2,36.494180997881976
ALO,Aston Martin,48.0,0 days 00:01:30.114000,MEDIUM,3.0,1,True,90.114,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:30.114,10.57692307692308,808.5769230769231,5,0.34919139582352005,4.8,36.78970619807037
ALO,Aston Martin,49.0,0 days 00:01:30.700000,MEDIUM,3.0,1,True,90.7,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Late,1:30.700,8.461538461538453,806.4615384615385,5,0.27558486418590056,5.3999999999999995,36.94806700824466
ALO,Aston Martin,50.0,0 days 00:01:30.727000,MEDIUM,3.0,1,True,90.727,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Late,1:30.727,6.34615384615384,804.3461538461538,5,0.2721934369602763,6.0,37.527718444890915
ALO,Aston Martin,51.0,0 days 00:01:30.592000,MEDIUM,3.0,1,True,90.592,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Late,1:30.592,4.230769230769226,802.2307692307693,5,0.28915057308839753,6.6,38.229461261659644
ALO,Aston Martin,52.0,0 days 00:01:31.430000,MEDIUM,3.0,1,True,91.43,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Late,1:31.430,2.115384615384613,800.1153846153846,5,0.18389072067828513,7.199999999999999,38.19790214719897
BOT,Kick Sauber,2.0,0 days 00:01:35.368000,MEDIUM,1.0,1,True,95.368,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Early,1:35.368,107.88461538461539,905.8846153846154,5,-0.3107552205997786,0.0,28.03002649953058
BOT,Kick Sauber,3.0,0 days 00:01:34.447000,MEDIUM,1.0,1,True,94.447,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Early,1:34.447,105.76923076923077,903.7692307692307,5,-0.19506986968126813,0.6,29.324138605041647
BOT,Kick Sauber,4.0,0 days 00:01:34.322000,MEDIUM,1.0,1,True,94.322,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Early,1:34.322,103.65384615384616,901.6538461538462,5,-0.17936881771078614,1.2,30.018344916864542
BOT,Kick Sauber,5.0,0 days 00:01:33.768000,MEDIUM,1.0,1,True,93.768,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Early,1:33.768,101.53846153846153,899.5384615384615,5,-0.1097817553776096,1.7999999999999998,31.035867290863592
BOT,Kick Sauber,6.0,0 days 00:01:33.460000,MEDIUM,1.0,1,True,93.46,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Early,1:33.460,99.42307692307692,897.4230769230769,5,-0.07109436332234106,2.4,31.867991643195204
BOT,Kick Sauber,7.0,0 days 00:01:33.648000,MEDIUM,1.0,1,True,93.648,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Early,1:33.648,97.3076923076923,895.3076923076923,5,-0.09470874548594631,3.0,32.32630535021357
BOT,Kick Sauber,8.0,0 days 00:01:33.561000,MEDIUM,1.0,1,True,93.561,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Early,1:33.561,95.1923076923077,893.1923076923077,5,-0.0837808133144922,3.5999999999999996,32.9918729432423
BOT,Kick Sauber,9.0,0 days 00:01:33.645000,MEDIUM,1.0,1,True,93.645,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Early,1:33.645,93.07692307692308,891.0769230769231,5,-0.09433192023865472,4.2,33.52856630169733
BOT,Kick Sauber,10.0,0 days 00:01:33.787000,MEDIUM,1.0,1,True,93.787,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Early,1:33.787,90.96153846153845,888.9615384615385,5,-0.11216831527712355,4.8,34.02154793146651
BOT,Kick Sauber,11.0,0 days 00:01:33.561000,MEDIUM,1.0,1,True,93.561,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Early,1:33.561,88.84615384615384,886.8461538461538,5,-0.0837808133144922,5.3999999999999995,34.791872943242296
BOT,Kick Sauber,12.0,0 days 00:01:33.269000,MEDIUM,1.0,1,True,93.269,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Early,1:33.269,86.73076923076923,884.7307692307693,5,-0.047103155911446024,6.0,35.61193888766058
BOT,Kick Sauber,13.0,0 days 00:01:33.650000,MEDIUM,1.0,1,True,93.65,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Early,1:33.650,84.61538461538461,882.6153846153846,5,-0.09495996231747522,6.6,35.92479804922441
BOT,Kick Sauber,14.0,0 days 00:01:33.156000,MEDIUM,1.0,1,True,93.156,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Early,1:33.156,82.5,880.5,5,-0.03290940493013035,7.199999999999999,36.897101393548475
BOT,Kick Sauber,15.0,0 days 00:01:33.228000,MEDIUM,1.0,1,True,93.228,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,13,Early,1:33.228,80.38461538461539,878.3846153846154,5,-0.041953210865126545,7.8,37.442838557938494
BOT,Kick Sauber,16.0,0 days 00:01:33.967000,MEDIUM,1.0,1,True,93.967,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,14,Early,1:33.967,78.26923076923077,876.2692307692307,5,-0.13477783011461672,8.4,37.485890842441556
BOT,Kick Sauber,17.0,0 days 00:01:35.498000,MEDIUM,1.0,1,True,95.498,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,15,Early,1:35.498,76.15384615384616,874.1538461538462,5,-0.3270843146490811,9.0,36.93205193523477
BOT,Kick Sauber,18.0,0 days 00:01:36.075000,MEDIUM,1.0,1,True,96.075,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,16,Mid,1:36.075,74.03846153846155,872.0384615384615,5,-0.39956037054482585,9.6,37.0971955998603
BOT,Kick Sauber,19.0,0 days 00:01:44.426000,MEDIUM,1.0,1,True,104.426,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,17,Mid,1:44.426,71.92307692307692,869.9230769230769,5,-1.0,10.0,33.894557823129254
BOT,Kick Sauber,20.0,0 days 00:01:38.542000,MEDIUM,1.0,1,True,98.542,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,18,Mid,1:38.542,69.8076923076923,867.8076923076923,5,-0.7094363322342586,10.0,35.6379398297237
BOT,Kick Sauber,21.0,0 days 00:01:35.235000,MEDIUM,1.0,1,True,95.235,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,19,Mid,1:35.235,67.6923076923077,865.6923076923077,5,-0.2940493013031863,10.0,38.13026201531014
BOT,Kick Sauber,22.0,0 days 00:01:34.030000,MEDIUM,1.0,1,True,94.03,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,20,Mid,1:34.030,65.57692307692307,863.5769230769231,5,-0.14269116030773996,10.0,39.03841086128281
BOT,Kick Sauber,23.0,0 days 00:01:34.076000,MEDIUM,1.0,1,True,94.076,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,21,Mid,1:34.076,63.46153846153846,861.4615384615385,5,-0.14846914743287637,10.0,39.003742938532
BOT,Kick Sauber,24.0,0 days 00:01:37.350000,MEDIUM,1.0,1,True,97.35,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,22,Mid,1:37.350,61.34615384615385,859.3461538461538,5,-0.5597111006437413,10.0,36.53629121926681
BOT,Kick Sauber,25.0,0 days 00:01:39.761000,MEDIUM,1.0,1,True,99.761,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,23,Mid,1:39.761,59.230769230769226,857.2307692307693,5,-0.8625529910503984,10.0,34.71923987682686
BOT,Kick Sauber,28.0,0 days 00:01:42.562000,INTERMEDIATE,2.0,1,True,102.562,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Mid,1:42.562,52.88461538461539,850.8846153846154,3,-1.0,0.0,21.89455782312925
BOT,Kick Sauber,29.0,0 days 00:01:43.302000,INTERMEDIATE,2.0,1,True,103.302,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Mid,1:43.302,50.76923076923077,848.7692307692307,3,-1.0,0.6,22.494557823129252
BOT,Kick Sauber,30.0,0 days 00:01:43.472000,INTERMEDIATE,2.0,1,True,103.472,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Mid,1:43.472,48.65384615384615,846.6538461538462,3,-1.0,1.2,23.09455782312925
BOT,Kick Sauber,31.0,0 days 00:01:44.510000,INTERMEDIATE,2.0,1,True,104.51,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Mid,1:44.510,46.53846153846154,844.5384615384615,3,-1.0,1.7999999999999998,23.69455782312925
BOT,Kick Sauber,32.0,0 days 00:01:45.199000,INTERMEDIATE,2.0,1,True,105.199,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Mid,1:45.199,44.42307692307692,842.4230769230769,3,-1.0,2.4,24.294557823129253
BOT,Kick Sauber,33.0,0 days 00:01:45.552000,INTERMEDIATE,2.0,1,True,105.552,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Mid,1:45.552,42.30769230769231,840.3076923076923,3,-1.0,3.0,24.894557823129254
BOT,Kick Sauber,34.0,0 days 00:01:45.199000,INTERMEDIATE,2.0,1,True,105.199,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Mid,1:45.199,40.19230769230769,838.1923076923077,3,-1.0,3.5999999999999996,25.49455782312925
BOT,Kick Sauber,35.0,0 days 00:01:45.476000,INTERMEDIATE,2.0,1,True,105.476,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:45.476,38.07692307692308,836.0769230769231,3,-1.0,4.2,26.09455782312925
BOT,Kick Sauber,36.0,0 days 00:01:42.968000,INTERMEDIATE,2.0,1,True,102.968,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:42.968,35.96153846153847,833.9615384615385,3,-1.0,4.8,26.69455782312925
BOT,Kick Sauber,39.0,0 days 00:01:37.114000,SOFT,3.0,1,True,97.114,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Late,1:37.114,29.615384615384613,827.6153846153846,8,-0.5300675145234724,0.0,29.71415273598842
BOT,Kick Sauber,40.0,0 days 00:01:32.973000,SOFT,3.0,1,True,92.973,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Late,1:32.973,27.5,825.5,8,-0.009923064845343816,0.6,33.435019434057196
BOT,Kick Sauber,41.0,0 days 00:01:33.344000,SOFT,3.0,1,True,93.344,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Late,1:33.344,25.384615384615387,823.3846153846154,8,-0.056523787093733804,1.2,33.75541510056686
BOT,Kick Sauber,42.0,0 days 00:01:32.348000,SOFT,3.0,1,True,92.348,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Late,1:32.348,23.269230769230774,821.2692307692307,8,0.06858219500706624,1.7999999999999998,35.10605099317165
BOT,Kick Sauber,43.0,0 days 00:01:31.732000,SOFT,3.0,1,True,91.732,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Late,1:31.732,21.153846153846146,819.1538461538462,8,0.14595697911760153,2.4,36.170299697834864
BOT,Kick Sauber,44.0,0 days 00:01:31.277000,SOFT,3.0,1,True,91.277,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Late,1:31.277,19.038461538461533,817.0384615384615,8,0.20310880829015582,3.0,37.11321067287019
BOT,Kick Sauber,45.0,0 days 00:01:33.159000,SOFT,3.0,1,True,93.159,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Late,1:33.159,16.92307692307692,814.9230769230769,8,-0.03328623017742193,3.5999999999999996,36.294840442064725
BOT,Kick Sauber,46.0,0 days 00:01:31.396000,SOFT,3.0,1,True,91.396,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:31.396,14.807692307692307,812.8076923076923,8,0.18816140681425697,4.2,38.2235262640148
BOT,Kick Sauber,47.0,0 days 00:01:31.431000,SOFT,3.0,1,True,91.431,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:31.431,12.692307692307693,810.6923076923077,8,0.18376511226252246,4.8,38.79714849670439
BOT,Kick Sauber,48.0,0 days 00:01:32.006000,SOFT,3.0,1,True,92.006,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Late,1:32.006,10.57692307692308,808.5769230769231,8,0.11154027319830485,5.3999999999999995,38.96379946231908
BOT,Kick Sauber,49.0,0 days 00:01:31.688000,SOFT,3.0,1,True,91.688,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Late,1:31.688,8.461538461538453,806.4615384615385,8,0.15148374941121082,6.0,39.80346031959652
BOT,Kick Sauber,50.0,0 days 00:01:32.320000,SOFT,3.0,1,True,92.32,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Late,1:32.320,6.34615384615384,804.3461538461538,8,0.07209923064845493,6.6,39.927153207019984
BOT,Kick Sauber,51.0,0 days 00:01:32.217000,SOFT,3.0,1,True,92.217,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Late,1:32.217,4.230769230769226,802.2307692307693,8,0.0850368974721314,7.199999999999999,40.604779207962046
